id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Email_Interaction,Socioeconomic_Status_Score,Engagement_Score,AB_Bucket,Price_Sine,Day,day_sin,day_cos,time_sin,time_cos,campaign_effect,seasonality_score,Time_of_Day_afternoon,Time_of_Day_evening,Time_of_Day_morning,Device_Type_desktop,Device_Type_mobile,Device_Type_tablet,Payment_Method_bank,Payment_Method_cash,Payment_Method_credit,Payment_Method_paypal,Referral_Source_ads,Referral_Source_direct,Referral_Source_email,Referral_Source_search_engine,Referral_Source_social_media,PM_RS_Combo_bank:ads,PM_RS_Combo_bank:direct,PM_RS_Combo_bank:email,PM_RS_Combo_bank:search_engine,PM_RS_Combo_bank:social_media,PM_RS_Combo_cash:ads,PM_RS_Combo_cash:direct,PM_RS_Combo_cash:email,PM_RS_Combo_cash:search_engine,PM_RS_Combo_cash:social_media,PM_RS_Combo_credit:ads,PM_RS_Combo_credit:direct,PM_RS_Combo_credit:email,PM_RS_Combo_credit:search_engine,PM_RS_Combo_credit:social_media,PM_RS_Combo_paypal:ads,PM_RS_Combo_paypal:direct,PM_RS_Combo_paypal:email,PM_RS_Combo_paypal:search_engine,PM_RS_Combo_paypal:social_media,Campaign_Period_false,Campaign_Period_true,Session_ID,purchase_proba,price_after_discount,expected_revenue
219,0.0,0.0,0.3333333333333333,0.0006585259862693529,0.06666666666666667,1.0,0.3181818181818182,0.0,0.3471107544141252,0.24511868521994176,0.8333333333333333,0.8751264209469509,0.3448275862068968,0.27747906604369016,1.609823385706477e-15,0.5,1.0,1.0,0.48527499349877556,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.8244829513694801,0.0006580869689451733,0.0006580869689451733
218,0.06382978723404253,0.0,0.3333333333333333,0.05732880289216136,0.5333333333333333,0.0,0.045454545454545456,0.0,0.17495987158908508,0.0526448241094258,0.3333333333333333,0.2777600096781776,0.034482758620689946,0.9999999999999991,0.3568958678922133,0.5,1.0,0.0,0.650023462156641,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000667,0.8244829513694801,0.0570230492767365,0.0570230492767365
249,0.25531914893617025,0.0,0.16666666666666666,0.00914264295800343,0.2888888888888889,0.5,0.045454545454545456,0.0,0.18499197431781703,0.6550628570883971,1.0,0.974026056592681,0.827586206896552,0.27747906604368383,4.773959005888173e-15,0.0,0.0,0.0,0.1352984556554137,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000755,0.8244829513694801,0.009116230878346974,0.009116230878346974
248,0.3614484749979916,1.0,0.08333333333333333,0.04773541690312649,0.4666666666666667,0.25,0.4545454545454546,0.0,0.0,0.5063043902132438,0.8333333333333333,0.18691588742272358,0.3948181296149271,0.8327479413997482,0.7654051099137683,0.0,0.0,0.0,0.7057155927800298,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000754,0.8244829513694801,0.047512651624245235,0.047512651624245235
247,0.5738726121176917,1.0,0.41666666666666663,0.060137827802341566,0.5222222222222223,0.75,0.045454545454545456,1.0,0.2516051364365971,0.27680969828836,0.5,0.9614450104339887,0.2068965517241379,0.5000000000000019,1.0,1.0,4.440892098500626e-16,1.0,0.7562006071583914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000752,0.8244829513694801,0.05982377470159601,0.05982377470159601
246,0.5319148936170213,0.0,0.08333333333333333,0.05796822905246177,0.3111111111111111,1.0,0.2727272727272727,1.0,0.11115569823434993,0.3941041094583362,0.8333333333333333,0.5458332026276145,0.5517241379310347,0.7225209339563183,6.217248937900877e-15,0.0,0.0,1.0,0.5398521913977427,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,s0000747,0.8244829513694801,0.05778788345096522,0.05778788345096522
245,0.5319148936170213,0.0,0.0,0.032140505463250334,0.05555555555555556,0.0,0.2272727272727273,1.0,0.25080256821829855,0.24335102369478046,0.0,0.6135832729647501,0.827586206896552,0.27747906604368383,4.773959005888173e-15,0.5,1.0,0.0,0.297723132128836,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000742,0.8244829513694801,0.03212264962688186,0.03212264962688186
244,0.41200368761721173,0.0,0.41666666666666663,0.033255626615780666,0.044444444444444446,0.5,0.18181818181818182,0.0,0.12841091492776888,0.7989592789343225,0.8333333333333333,0.16501579030323416,0.24137931034482785,0.9009688679024173,0.8019377358048402,0.5,1.0,1.0,0.7892878637709622,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,s0000740,0.8244829513694801,0.03324084633728476,0.03324084633728476
243,0.20916483554216747,0.0,0.08333333333333333,0.02553608146540952,0.5222222222222223,0.5,0.09090909090909091,1.0,0.23956661316211877,0.4733113189753448,0.5,0.3292211702569346,0.6551724137931036,0.09903113209758013,0.8019377358048377,1.0,4.440892098500626e-16,1.0,0.5606886740723953,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000738,0.8244829513694801,0.025402726373312378,0.025402726373312378
242,0.8936170212765958,0.0,0.16666666666666666,0.004581321556234612,0.5333333333333333,0.25,0.5454545454545454,0.0,0.16773675762439808,0.685001039113771,0.16666666666666666,0.05537901602478995,0.7586206896551726,1.0,0.3568958678922173,0.5,1.0,0.0,0.6500234621566414,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000736,0.8244829513694801,0.004556887841268028,0.004556887841268028
241,0.14893617021276595,0.0,0.3333333333333333,0.0410667480361174,0.0,0.0,0.36363636363636365,1.0,0.034911717495987156,0.02126215155958586,1.0,0.0341854855026274,1.0,0.9999999999999991,0.3568958678922137,1.0,4.440892098500626e-16,0.0,0.8124481386300635,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000734,0.8244829513694801,0.0410667480361174,0.0410667480361174
240,0.14893617021276595,1.0,0.16666666666666666,0.036222144703731744,0.17777777777777778,1.0,0.3181818181818182,0.0,0.18619582664526482,0.2791981835198978,0.8333333333333333,0.5773360926718236,0.06896551724137945,0.7225209339563181,6.106226635438361e-15,0.0,0.0,0.0,0.352300330027806,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000733,0.8244829513694801,0.036157749779814,0.036157749779814
239,0.14893617021276595,1.0,0.0,0.032605074967626296,0.43333333333333335,0.0,0.09090909090909091,0.0,0.3382825040128411,0.431391458732672,0.6666666666666666,0.41434154468384155,0.10344827586206895,0.2774790660436868,3.3306690738754696e-15,0.5,1.0,0.0,0.2977231321288374,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000732,0.8244829513694801,0.03246378630943325,0.03246378630943325
238,0.17021276595744683,1.0,0.3333333333333333,0.04775200867113992,0.03333333333333333,1.0,0.045454545454545456,0.0,0.15008025682182988,0.48951582762982204,0.3333333333333333,0.1813604741371574,0.2068965517241379,0.5000000000000019,1.0,1.0,4.440892098500626e-16,1.0,0.7562006071583914,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000730,0.8244829513694801,0.04773609133491621,0.04773609133491621
237,0.23953005090057322,0.0,0.25,0.05611110860016817,0.5333333333333333,0.75,0.045454545454545456,0.0,0.33266452648475114,0.1646586047765894,1.0,0.0008482101407744636,0.5172413793103452,0.9999999999999991,0.3568958678922135,0.5,1.0,1.0,0.8375753235265777,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000727,0.8244829513694801,0.05581184935430061,0.05581184935430061
236,0.4042553191489362,0.0,0.25,0.040056257916757015,0.4444444444444445,1.0,0.18181818181818182,0.0,0.0,0.10428567561299049,0.8333333333333333,0.3399072281332032,0.1724137931034484,0.0990311320975803,0.801937735804838,0.5,1.0,1.0,0.398263997598973,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0000726,0.8244829513694801,0.03987823010379365,0.03987823010379365
235,0.23404255319148937,1.0,0.16666666666666666,0.06336981417850747,0.5222222222222223,1.0,0.2727272727272727,1.0,0.20826645264847513,0.058470916788861196,0.6666666666666666,0.0005228805494448263,0.7241379310344831,0.900968867902417,0.8019377358048403,0.0,0.0,0.0,0.4393113259276032,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000725,0.8244829513694801,0.06303888292668637,0.06303888292668637
234,0.2978723404255319,1.0,0.16666666666666666,0.02037803519776245,0.32222222222222224,0.5,0.4545454545454546,1.0,0.4967897271268058,0.12457723387702448,0.6666666666666666,0.08875406956504678,0.5517241379310347,0.7225209339563183,6.217248937900877e-15,0.5,1.0,1.0,0.702276867871165,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000718,0.8244829513694801,0.020312372639902994,0.020312372639902994
265,0.021276595744680826,1.0,0.25,0.03278314708246808,0.06666666666666667,0.0,0.09090909090909091,1.0,0.0630016051364366,0.270864486100073,0.3333333333333333,0.3398720835681366,0.5990985112422145,0.512994037953002,0.6692383434128972,0.5,1.0,1.0,0.561706451954544,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,s0000800,0.8244829513694801,0.032761291651079764,0.032761291651079764
264,0.23404255319148937,1.0,0.3333333333333333,0.04777329500917264,0.5333333333333333,0.0,0.36363636363636365,0.0,0.04815409309791332,0.3772424833973552,1.0,0.17432920154850956,0.896551724137931,0.0990311320975778,0.8019377358048347,1.0,4.440892098500626e-16,0.0,0.37313681270245763,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000797,0.8244829513694801,0.04751850410245705,0.04751850410245705
263,0.10638297872340424,0.0,0.16666666666666666,0.04519366093815482,0.12222222222222223,0.75,0.18181818181818182,0.0,0.08065810593900481,0.8210151948161757,0.6666666666666666,0.999333285164703,0.5862068965517242,0.27747906604369355,0.0,1.0,4.440892098500626e-16,1.0,0.6476996699721996,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000795,0.8244829513694801,0.04513842424145263,0.04513842424145263
262,0.5531914893617021,1.0,0.0,0.05806938739000099,0.022222222222222223,0.75,0.0,0.0,0.12439807383627609,0.31225501347647555,0.3333333333333333,0.5891134280036652,0.5862068965517242,0.27747906604369355,0.0,0.0,0.0,1.0,0.32285031702535494,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000793,0.8244829513694801,0.058056483081692103,0.058056483081692103
261,0.21101398971295138,1.0,0.08333333333333333,0.04459558557953129,0.3888888888888889,1.0,0.2727272727272727,0.0,0.2070626003210273,0.44171225983866796,0.16666666666666666,0.9469064567269484,0.5172413793103452,0.9999999999999991,0.3568958678922135,1.0,4.440892098500626e-16,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000792,0.8244829513694801,0.04442215830227755,0.04442215830227755
260,0.27484587635419444,0.0,0.25,0.03337009695323764,0.4076327779738488,0.25,0.045454545454545456,1.0,0.014847512038523275,0.34997820717057415,0.6666666666666666,0.13000511268190884,0.827586206896552,0.27747906604368383,4.773959005888173e-15,1.0,4.440892098500626e-16,0.0,0.46014780860225835,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000788,0.8244829513694801,0.03323406950001459,0.03323406950001459
259,0.17021276595744683,0.0,0.3333333333333333,0.03769733294582477,0.011111111111111112,0.25,0.13636363636363635,0.0,0.31500802568218295,0.23522007089840857,0.3333333333333333,0.9950301233140315,0.6206896551724141,0.0,0.356895867892214,0.0,0.0,0.6556022435722951,0.4068911293458471,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000786,0.8244829513694801,0.03769314435327524,0.03769314435327524
258,0.0,1.0,0.5,0.05603425913204396,0.044444444444444446,0.5,0.09090909090909091,0.3937779080830932,0.1601123595505618,0.13491122770535535,0.0,1.646874400174081e-05,0.44827586206896575,0.4999999999999981,1.0,1.0,4.440892098500626e-16,1.0,0.7562006071583897,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000784,0.8244829513694801,0.056009355016874166,0.056009355016874166
257,0.0,0.0,0.5833333333333333,0.014069047565245985,0.45555555555555555,0.25,0.09090909090909091,1.0,0.1239967897271268,0.4116009493025453,0.6666666666666666,0.4337875021910395,0.6551724137931036,0.09903113209758013,0.8019377358048377,0.0,0.0,1.0,0.2358393211255507,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,s0000781,0.8244829513694801,0.014004955237448753,0.014004955237448753
256,0.3191489361702128,1.0,0.08333333333333333,0.006711820325679671,0.4666666666666667,0.5,0.5,1.0,0.3952648475120385,0.10206774017490687,0.0,0.2911783731575545,0.1379310344827589,1.5543122344752192e-15,0.35689586789220695,0.5,1.0,1.0,0.34997653784335914,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000777,0.8244829513694801,0.006680498497493166,0.006680498497493166
255,0.3829787234042553,1.0,0.08333333333333333,0.006165706783160203,0.18888888888888888,0.5,0.0,1.0,0.0341091492776886,0.1128754357070197,0.5035089683429008,0.18669899918843474,0.10344827586206895,0.2774790660436868,3.3306690738754696e-15,0.5,1.0,0.0,0.2977231321288374,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000776,0.8244829513694801,0.006154060448125345,0.006154060448125345
254,0.12765957446808507,1.0,0.3333333333333333,0.011644591541578543,0.45555555555555555,0.25,0.09090909090909091,1.0,0.06741573033707865,0.4977668068626455,0.5,0.10392206225701123,0.2068965517241379,0.5000000000000019,1.0,0.0,0.0,1.0,0.4313512542115468,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000773,0.8244829513694801,0.01159154395788913,0.01159154395788913
253,0.14893617021276595,0.0,0.35399380660184976,0.05377437029576551,0.1367761308519782,0.5,0.13636363636363635,0.0,0.14887640449438203,0.4876267866259898,0.6770697220681862,0.6899147551207013,0.06896551724137945,0.7225209339563181,6.106226635438361e-15,0.0,0.0,0.0,0.352300330027806,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,s0000771,0.8244829513694801,0.05370081979268495,0.05370081979268495
252,0.0,0.0,0.16666666666666666,0.03871123145163753,0.37777777777777777,0.75,0.09090909090909091,0.0,0.03451043338683788,0.6423357387248755,0.0,0.8709900845522875,0.10344827586206895,0.2774790660436868,3.3306690738754696e-15,0.0,0.0,0.0,0.1352984556554151,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,s0000770,0.8244829513694801,0.03856498902170912,0.03856498902170912
251,0.3802255171980077,1.0,0.25,0.011430892141932736,0.17777777777777778,0.75,0.2272727272727273,0.0,0.22351524879614768,0.04900285528321086,1.0,0.16666871191121235,0.48275862068965525,0.9009688679024194,0.8019377358048373,0.0,0.0,1.0,0.6268631872975409,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,s0000769,0.8244829513694801,0.011410570555902633,0.011410570555902633
250,0.12765957446808507,1.0,0.16666666666666666,0.022332712673607858,0.011111111111111112,0.75,0.045454545454545456,1.0,0.5076243980738363,0.05825278850774374,1.0,0.8307559224047287,0.1724137931034484,0.0990311320975803,0.801937735804838,0.5,1.0,1.0,0.398263997598973,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,s0000762,0.8244829513694801,0.02233023126108857,0.02233023126108857
281,0.10638297872340424,0.0,0.25,0.0034425346260727276,0.07777777777777778,0.5,0.2272727272727273,0.0,0.44622792937399675,0.5111935120187223,0.16666666666666666,0.4441630086545305,0.034482758620689946,0.9999999999999991,0.3568958678922133,1.0,4.440892098500626e-16,0.0,0.8124481386300634,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000855,0.8244829513694801,0.0034398570991413377,0.0034398570991413377
280,0.3829787234042553,1.0,0.16666666666666666,0.0019841953887065056,0.3,0.6001422123253236,0.045454545454545456,1.0,0.3109951845906902,0.16194798022993181,0.3333333333333333,0.9559573822631354,0.06896551724137945,0.7225209339563181,6.106226635438361e-15,1.0,4.440892098500626e-16,0.0,0.6771496829746506,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000849,0.8244829513694801,0.001978242802540386,0.001978242802540386
279,0.21276595744680848,1.0,0.25,0.017058073865618376,0.33333333333333337,0.25,0.3181818181818182,0.0,0.23876404494382023,0.4894285756107534,0.0,0.8191319795979457,0.0,0.9009688679024173,0.8019377358048401,1.0,4.440892098500626e-16,0.0,0.7641606788744479,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000847,0.8244829513694801,0.017001213619399647,0.017001213619399647
278,0.3829787234042553,1.0,0.16666666666666666,0.014580820006528359,0.11111111111111112,1.0,0.2727272727272727,0.3775917326383872,0.11837881219903693,0.5372075596470209,1.0,0.6521940639297545,0.0,0.9009688679024173,0.8019377358048401,0.5,1.0,0.0,0.6017360024010256,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,s0000846,0.8244829513694801,0.014564619095409995,0.014564619095409995
277,0.4042553191489362,0.0,0.16666666666666666,0.06284640177594435,0.18888888888888888,0.75,0.1773157415407036,1.0,0.048956661316211875,0.2990948033563022,0.16666666666666666,0.040730344923094464,0.0,0.9009688679024173,0.8019377358048401,0.0,0.0,0.0,0.43931132592760336,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000841,0.8244829513694801,0.06272769190592312,0.06272769190592312
276,0.4665646610000399,0.0,0.25,0.01932337612134259,0.15555555555555556,0.25,0.045454545454545456,0.0,0.1260032102728732,0.23272200823017983,0.8333333333333333,0.3578230237738431,0.931034482758621,0.49999999999999784,1.0,1.0,4.440892098500626e-16,0.0,0.568648745788453,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,s0000838,0.8244829513694801,0.019293317536264946,0.019293317536264946
275,0.38712313113655605,0.0,0.3333333333333333,0.038527208168963226,0.33333333333333337,1.0,0.2727272727272727,1.0,0.4831460674157303,0.5219175535370958,0.5,0.9275157667206506,0.41379310344827624,0.09903113209758246,0.8019377358048407,0.0,0.0,1.0,0.2358393211255518,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,s0000836,0.8244829513694801,0.03839878414173335,0.03839878414173335
